"('INITIAL VALUES', 'No. of Blocks Per Day:', 1440, 'User Limit:', 1000000000.0, 'Starting # of users::', 20)"
Day,Yesterday Tx Value,Today Tx Value,deltaT,Supply Current,Supply Cap,Spread,g,r (yearly),r(daily),average reward per block,f_deltaT,rewards given out per day,no. of users,tx fees paid per day,Total Daily Interest Paid Out
106,2487189.505,2411463.939999995,-1452590.0,22292163.446389984,26758731.123926897,4466567.677536912,-67989.1319805244,0.1267161842940776,0.00034716762820295234,4.009449451193097,-0.055163245144718404,5773.6072097180595,231811,217.44000000000528,7732.552000011927
107,2411463.939999995,2288697.1580000017,2387230.0,22300841.828631055,26630246.454397358,4329404.625766303,-119806.28728846973,0.04846111758167687,0.0001327701851552791,3.9753488420074103,0.07825506671240073,5724.502332490671,234023,208.8000000000046,2953.8800000103506
108,2288697.1580000017,1986309.6170000008,1781760.0,22305516.697037023,26322212.34701664,4016695.6499796174,-303359.23897475004,-0.01589985549968953,-4.356124794435488e-05,3.913303679541678,0.0643609730813664,5635.157298540016,236115,181.44000000000398,-960.2889999979631
109,1986309.6170000008,2433343.5309999995,882010.0,22307724.97739878,26763868.597127497,4456143.619728718,443864.53047261364,-0.051850243841668225,-0.00014205546257991294,3.7301300485490927,0.035950388341978695,5371.387269910693,238304,224.64000000000573,-3163.1070000104164
110,2433343.5309999995,2867039.327,-4251160.0,22316640.988786474,27191826.8581438,4875185.869357325,436874.27240399737,0.05199298633560295,0.0001424465379057615,3.9888864450557113,-0.10384323017727118,5743.996480880224,240468,264.9599999999983,3172.0150000105045
111,2867039.327,2788727.446000006,800420.0,22323810.094173744,27107514.962709397,4783704.868535653,-77142.79004713288,0.019115927837167652,5.237240503333603e-05,4.174060068452105,0.0328770584984353,6010.646498571031,242673,259.20000000000726,1158.4589999971058
112,2788727.446000006,2938795.975000007,-2729220.0,22336115.49175623,27251618.161447987,4915502.669691756,156408.59632107522,0.10363400544723908,0.0002839287820472304,4.145969206806914,-0.08451807761007143,5970.195657801955,244911,275.0400000000003,6335.202000013359
113,2938795.975000007,2342711.2349999994,-416290.0,22349584.363492094,26649484.903887514,4299900.54039542,-588664.3858246077,0.12122499560396886,0.00033212327562731197,4.203454032728066,-0.017590990156729786,6052.9738071284155,247062,220.31999999999698,7415.898000012926
114,2342711.2349999994,2236603.941,1363510.0,22359488.34690981,26537695.080526307,4178206.7336164974,-101885.83994348953,0.06892471031780864,0.00018883482278851682,3.9505934072674767,0.05230028528616022,5688.854506465166,249250,211.67999999999702,4215.129000010726
115,2236603.941,2506838.865000001,-950680.0,22371667.05223011,26802326.419472147,4430659.367242038,276810.0442661396,0.10730643901438604,0.00029399024387503025,3.894767636702958,-0.0383817286965774,5608.465396852259,251411,237.59999999999692,6570.240000013677
116,2506838.865000001,1797540.8320000004,1576200.0,22380456.953273673,26087224.62063724,3706767.667363569,-706311.89779134,0.048706978977244755,0.00013344377801984865,4.0353896836005045,0.05859946003714128,5810.961144384727,253598,171.3599999999997,2978.940000011448
117,1797540.8320000004,1905565.056000001,-1167500.0,22391442.430771533,26190066.05457581,3798623.623804275,113826.91143642901,0.09461335249940683,0.0002592146643819365,3.6027587361634588,-0.04590637352216208,5187.97258007538,255777,182.8800000000023,5797.505000014572
118,1905565.056000001,1989704.7850000006,53860.0,22402411.25769851,26268901.639397014,3866490.381698504,89804.4117481804,0.09231736780117303,0.0002529242953456795,3.687284729649437,0.0022959846982338,5309.690010695189,257956,192.95999999999358,5659.1370000148445
119,1989704.7850000006,1923480.6960000019,-1361560.0,22416673.36042222,26197283.868722066,3780610.508299846,-57355.66795123555,0.14445739141608333,0.00039577367511255704,3.7486595791640647,-0.05214002361491031,5398.069793996253,260081,187.19999999999624,8864.03300001708
